1,26.405972799889682
2,18.364220023462646
4,31.621960663262485
5,19.2368496582741
6,26.61602064898355
7,22.314208443258437
8,15.335344771123733
10,18.927018972036326
12,21.73840376837122
14,21.937574636248904
15,13.347220283328932
17,27.354807232964244
20,13.347220283328932
21,34.20507770761478
22,32.35031159962354
26,16.542466774012603
27,22.113405902328253
29,20.346723714077907
30,13.347220283328932
33,29.883712026680247
34,25.40105098517604
37,37.01326465248041
45,15.75295732717552
46,13.794539564062223
49,18.234525000030988
51,13.794539564062223
52,15.135320804758429
54,22.074974631725855
55,30.19324673902493
56,30.054715267615265
59,32.297088802201024
60,19.046304675370287
61,36.66120289328312
63,13.091206235491288
64,18.452684216120065
65,30.19324673902493
66,31.459670448693327
68,19.793983816005593
73,26.754586395987282
74,34.93952657408247
76,13.091206235491288
78,30.083735993045547
81,19.736406486045226
85,27.839597457413102
89,18.715761265559063
90,36.66120289328312
92,34.92992807329006
96,19.832657005210063
97,22.800462691587267
100,24.190004128799668
101,22.80721346559133
102,24.962679357602397
103,32.982916221952806
106,17.70409805401528
107,27.171327556673432
108,15.335344771123733
112,14.492123547183866
113,31.000412531337552
114,13.403299899943287
116,16.28229133918526
120,14.748137595021507
122,27.616168795378197
124,30.135269879507618
126,15.92796898184147
132,23.59600298065977
133,13.091206235491288
134,36.66120289328312
135,27.331675146059226
136,17.447543485170648
137,14.660344359044254
138,20.393836690070557
140,31.621960663262485
141,33.0216058869162
142,13.794539564062223
144,31.26123990275216
145,26.04705173840031
146,18.58068340125401
150,13.121476265260814
153,13.091206235491288
154,20.2209105520123
155,31.000412531337552
156,32.982916221952806
158,23.035080039234686
159,26.643752641721804
162,23.661129002737827
164,36.66120289328312
167,18.23840686139704
168,18.290604616645346
170,13.824809593831748
171,13.377490313098457
173,23.625190383959477
175,30.2403017297785
176,15.306324045693442
179,20.611175375093733
181,17.993297160326506
186,15.306324045693442
190,34.097459880589916
191,26.36433668525768
194,13.091206235491288
196,23.52870616375352
198,29.386780973055487
199,25.657065033013687
200,18.364220023462646
206,17.121706356739736
210,24.816088852335717
212,30.117312541874867
214,22.63558671495249
215,15.335344771123733
216,16.016105914900557
218,18.195601278983716
219,13.347220283328932
220,24.5153600768691
221,28.46376976469505
223,26.473721292032387
224,13.347220283328932
225,27.839597457413102
229,13.121476265260814
230,15.306324045693442
231,19.66089629432612
232,20.680820826526762
233,36.524676390431296
235,16.252021309415735
236,18.264795029800514
238,22.99100767449108
241,18.287451790659112
245,19.79948517422183
246,19.828505899652118
250,20.824821936886458
253,15.365614800893258
254,35.82378453977543
259,32.297088802201024
260,34.201089677374654
261,21.861846132722658
263,20.22369524289979
269,15.195456875754802
271,23.990239534731835
274,22.041858708807588
280,22.687709036465797
281,34.22265642104606
282,28.591768949828996
284,27.9039597327194
286,13.091206235491288
287,30.322039313052116
289,15.780925116043537
293,15.135320804758429
294,26.821254466783387
295,19.770263931117533
296,30.162994177829866
298,26.29297897498804
299,19.334078401022712
302,22.041858708807588
303,18.491875764513857
304,23.826385441649734
308,25.63007289022525
309,26.610147871812934
310,27.705512432476354
312,15.335344771123733
317,30.054715267615265
319,15.365614800893258
320,13.091206235491288
322,36.66120289328312
324,22.20376720575304
326,30.083735993045547
327,26.063323429672927
328,13.091206235491288
330,17.121706356739736
331,17.527890396531774
332,23.65538220071472
334,20.674865027923573
341,13.794539564062223
342,13.794539564062223
346,36.42044001005446
347,20.032680971575367
348,16.016105914900557
350,22.96756105497713
352,26.081586755321503
356,17.321730323105044
357,27.51999298035235
358,30.19324673902493
361,13.121476265260814
362,19.75950808212825
363,20.210448671963427
365,30.083735993045547
369,13.091206235491288
371,22.7018719358877
372,15.135320804758429
374,34.92992807329006
376,23.278835583376992
378,24.456014498883825
379,21.617014433470683
386,37.714156503136266
388,27.274289651990077
389,16.172128840675477
390,23.861152969103127
391,21.624095410533588
392,28.521155258764203
393,28.8206362710114
394,16.252021309415735
397,31.000412531337552
