1,26.268114108498043
2,20.958615805046772
4,32.27457623529851
5,19.35657698942636
6,27.912882706485483
7,22.467723608383302
8,14.812714854736477
10,20.99436588723561
12,25.37290596363045
14,23.260923692911433
15,11.5789268765096
17,31.00778751000388
20,11.758784066897118
21,33.20834586925923
22,30.52834304119058
26,17.806707976611314
27,21.3127983019988
29,23.754285526024812
30,11.040655825390616
33,30.470765586019144
34,26.934542668128454
37,33.27354447339075
45,17.38993199455028
46,8.58728120832643
49,16.911637905046266
51,10.381398395077836
52,12.843722797329399
54,19.7230936579179
55,29.28763556707716
56,29.299481634833782
59,34.52239449331952
60,18.549426932675562
61,36.427999245288156
63,10.864369330558603
64,20.524370497843115
65,29.600995205140403
66,32.91271342265256
68,20.242224425306155
73,27.813126031471022
74,35.06436940078091
76,10.931292154320493
78,30.73087782954544
81,22.87954969083746
85,28.467413725199687
89,21.318275294239772
90,36.72748603208364
92,32.36493625805592
96,20.07665405132445
97,26.06594758604915
100,27.846069822468866
101,25.61270509990097
102,26.25556451441023
103,31.200756720397603
106,19.662473830921044
107,28.359836057466687
108,15.238358625604558
112,15.39380806445692
113,32.00614439480577
114,13.279186332124404
116,16.14679550100854
120,14.600867894406083
122,29.75996824536306
124,29.849145215614122
126,14.31910612407156
132,25.93136736318292
133,12.316007017369536
134,35.63114077529351
135,28.751710859811396
136,20.098539688303113
137,13.96468003956465
138,21.673573808672515
140,31.869328674688358
141,33.64580949488044
142,8.166603198694961
144,31.30776610600886
145,28.396895138882527
146,20.787973480209907
150,14.362106302738729
153,12.93708251657377
154,20.349808202842535
155,32.622511629954936
156,33.91553857365277
158,26.315726274149807
159,26.250405016777318
162,24.420905479682027
164,36.38376438748545
167,19.63395664002249
168,20.262138474148294
170,11.467362737781098
171,12.169671373525759
173,24.977967791377534
175,29.95946180233951
176,12.182206300120292
179,23.300490148264636
181,17.222777730233563
186,12.209040547696556
190,35.081389848934485
191,24.58303379626684
194,9.293213276094235
196,27.07285505354777
198,28.78592948848182
199,24.086275084205088
200,20.65912901825128
206,17.896251689051905
210,24.64169282176611
212,29.09500249075028
214,23.81933699210934
215,14.40535307752188
216,15.853491877412193
218,17.290625043322365
219,12.658807753464496
220,24.317508809710453
221,26.24190120968849
223,27.11745809640987
224,10.53817649632731
225,28.65360591178356
229,13.3021906665522
230,13.0976996962468
231,21.35660972346756
232,21.071459915668548
233,36.44181595071472
235,16.14438550111065
236,18.869765601374013
238,24.098911389275848
241,19.622657713252803
245,21.85476006448007
246,23.064135092490304
250,22.433501129846732
253,16.171618093718074
254,35.4461682420291
259,31.165530426191037
260,33.25510518806416
261,24.22871900940021
263,21.22196990911612
269,13.735199565099613
271,23.752228182735596
274,23.58988673988582
280,26.548222917386788
281,35.62052795238286
282,26.54308569159756
284,30.709472686916918
286,10.160601846401608
287,30.260409906385494
289,13.654509836018624
293,10.662185114613413
294,26.666561994504015
295,21.680731059266204
296,28.7524528098606
298,26.955879963315663
299,19.569365525223592
302,23.153895553150818
303,19.502619702963784
304,27.834232827026767
308,25.763152146113896
309,26.018009783994835
310,25.722960336551093
312,14.043038595048037
317,32.31716189364443
319,16.168731107315462
320,9.182879951702798
322,36.517499863691135
324,20.27153419994572
326,33.09731626106627
327,30.40940097956397
328,9.721155818105666
330,17.21371637562073
331,20.24121143451216
332,24.221217181509633
334,20.887411034005147
341,10.680194661611772
342,8.8539501157321
346,34.16420521260847
347,22.549788602286924
348,14.767325280865267
350,26.82106273671851
352,30.036189429763958
356,19.017015203981284
357,28.717912844436675
358,32.18376053418151
361,13.624158875829524
362,20.320462581033716
363,22.092193993567648
365,31.649365545422075
369,11.90996490658003
371,24.906223731294862
372,11.531549572558744
374,32.56671408133628
376,23.205634510859564
378,26.24665880862369
379,22.31244010074667
386,34.57200045753724
388,29.13138927198883
389,17.19302520578594
390,27.129202900380854
391,23.911768071087625
392,27.245148256641617
393,28.32734504542885
394,16.69556738491906
397,31.060177584218955
